gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0000337,52.1676891586617,-1.74677288260665,0.271063774233714,-6.44413989860766,1.16257811651472e-10,1.22642303141333e-07,-1,cn,cinnabar,FBgn0000337,NM_078927,35724,GO:0004502|GO:0004502|GO:0004502|GO:0005741|GO:0005741|GO:0006569|GO:0006569|GO:0006727|GO:0016174|GO:0019674|GO:0019674|GO:0019805|GO:0048072|GO:0050660|GO:0070189|GO:0070189|GO:0071949|GO:1901216,1,0,16
FBgn0033308,997.497424058247,5.03405796348879,1.02925052981129,4.89099380343462,1.00328123410947e-06,0.000151196870745141,1,CG8736,uncharacterized protein,FBgn0033308,NM_136550,35841,GO:0042302,2,0,24
FBgn0033730,665.43889612185,1.22651184854365,0.224565963627045,5.4616996660305,4.71597433092596e-08,1.45608583061443e-05,1,Cpr49Ag,Cuticular protein 49Ag,FBgn0033730,NM_136932,36353,GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129,1,0,16
FBgn0033774,64.6587306379901,5.30447201250129,1.5018136302223,3.53204412701736,0.000412360538782816,0.0150002070702634,1,CG12374,uncharacterized protein,FBgn0033774,NM_136975,36410,GO:0004181|GO:0005615|GO:0006508|GO:0008270,3,0,26
FBgn0033936,3331.57658717979,-2.31721676664353,0.163727399896192,-14.1528954109863,1.79223380335052e-45,1.13439438583071e-41,-1,Achl,Achilles,FBgn0033936,NM_001299490,36605,GO:0003723|GO:0003729|GO:0005634|GO:0005844|GO:0010629,1,0,16
FBgn0034709,4035.8515544665,1.04077362684954,0.243013970309619,4.28277281970048,1.84578603146786e-05,0.00155772035815677,1,Swim,Secreted Wg-interacting molecule,FBgn0034709,NM_137808,37537,GO:0005615|GO:0005615|GO:0005764|GO:0017147|GO:0035593|GO:0042600|GO:0090263,1,0,16
FBgn0037030,108.060277625804,1.60204175336692,0.390723021953547,4.10019800050939,4.12796804619341e-05,0.00285551625665368,1,CG3288,uncharacterized protein,FBgn0037030,NM_001300204,40307,NA,1,0,16
FBgn0038789,17.4298706034947,-1.85582145048895,0.545975003616922,-3.39909599925763,0.00067608981241519,0.0211323973712689,-1,Ir92a,Ionotropic receptor 92a,FBgn0038789,NM_001104375,42415,GO:0004984|GO:0016020|GO:0016021|GO:0036081|GO:0050850|GO:0050911|GO:0050911|GO:0071242|GO:0071418,1,0,16
FBgn0039155,653.123079760861,1.06727983941649,0.261231804318107,4.08556623571317,4.39694546669383e-05,0.00299252326144501,1,Kal1,Kallmann syndrome 1,FBgn0039155,NM_142963,42865,GO:0005576|GO:0009897|GO:0009986|GO:0009986|GO:0030182|GO:0030414|GO:0031012,2,5,33
FBgn0039480,218.379247250934,4.72569165636063,1.06412357606375,4.44092374481656,8.95735344326961e-06,0.000892843600301968,1,Cpr97Ea,Cuticular protein 97Ea,FBgn0039480,NM_001276077,43258,GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129,2,5,33
