gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0000003,1640.38569825441,-1.33311886189844,0.37415998488868,-3.5629648164944,0.000366689841355952,0.0108695673926375,-1,7SLRNA:CR32864,Signal recognition particle 7SL RNA CR32864,FBgn0000003,NR_001992,3771948,GO:0005786|GO:0006614,123,179.195672837342,602.5
FBgn0000075,385.332504807395,-0.666099480368846,0.177394590864285,-3.75490299407406,0.000173408626711054,0.00654742075944791,-1,amd,alpha methyl dopa-resistant,FBgn0000075,NM_057244,35188,GO:0004058|GO:0004058|GO:0005737|GO:0006520|GO:0006584|GO:0006584|GO:0016831|GO:0016831|GO:0016831|GO:0019239|GO:0030170|GO:0036468|GO:0040003|GO:0042335|GO:0042424,34,430.202369607621,487
FBgn0000182,33.2994376256232,-2.84899544545146,0.968122789340213,-2.94280382284265,0.00325254456368167,0.0450959222774694,-1,BicC,Bicaudal C,FBgn0000182,NM_057517,34946,GO:0000226|GO:0000278|GO:0003723|GO:0003729|GO:0003729|GO:0005515|GO:0005737|GO:0007297|GO:0007319|GO:0008104|GO:0030036|GO:0048477,27,685.464327159159,513
FBgn0000247,2986.12950506999,0.262648769195427,0.0905147272293426,2.90172414186189,0.00371115181999106,0.0490557280337209,1,ca,claret,FBgn0000247,NM_001300664,43518,GO:0005085|GO:0005085|GO:0005575|GO:0006727|GO:0006856|GO:0008057|GO:0010506|GO:0010883|GO:0031267|GO:0032483|GO:0032483|GO:1900369,189,459.350945410248,772.5
FBgn0000286,2968.62211610582,0.251050871434803,0.0805962680464715,3.11491930730649,0.00183995236782766,0.0317134102397567,1,Cf2,Chorion factor 2,FBgn0000286,NM_001273128,33692,GO:0000978|GO:0000981|GO:0001228|GO:0005515|GO:0005634|GO:0005829|GO:0006355|GO:0007527|GO:0009953|GO:0032968|GO:0043565|GO:0046843,5,2344.39367489346,504
FBgn0000499,1414.01712168627,0.276794866239512,0.0713389158833624,3.87999821432758,0.000104457231673966,0.00459135570588821,1,dsh,dishevelled,FBgn0000499,NM_078563,32078,GO:0000132|GO:0000132|GO:0001736|GO:0001737|GO:0001745|GO:0001751|GO:0005109|GO:0005515|GO:0005737|GO:0005829|GO:0005886|GO:0007298|GO:0007367|GO:0007391|GO:0007435|GO:0008045|GO:0008585|GO:0008587|GO:0016201|GO:0016477|GO:0019904|GO:0030159|GO:0030159|GO:0030707|GO:0030707|GO:0031290|GO:0032231|GO:0035019|GO:0035159|GO:0035309|GO:0035317|GO:0035317|GO:0035556|GO:0042067|GO:0042067|GO:0045179|GO:0045773|GO:0048076|GO:0048477|GO:0048675|GO:0048730|GO:0050770|GO:0060070|GO:0060070|GO:0060070|GO:0060070|GO:0060250|GO:0060914|GO:0070300|GO:0090163|GO:1902669|GO:1990909,2,100.419269851638,120
FBgn0001263,20108.0797083133,-0.391954428406662,0.106195377699958,-3.69088030850157,0.000223479284852331,0.00792091651531753,-1,inaD,inactivation no afterpotential D,FBgn0001263,NM_001259541,37629,GO:0005515|GO:0005516|GO:0007602|GO:0007602|GO:0007605|GO:0008104|GO:0009881|GO:0016027|GO:0016027|GO:0016028|GO:0016059|GO:0017022|GO:0030159|GO:0030159|GO:0030159|GO:0031473|GO:0050962|GO:0071482,34,582.554723605197,529
FBgn0001281,106.135116142247,-2.15391659321802,0.444807974223209,-4.84235157200029,1.28311476707782e-06,0.000201686115725135,-1,janB,janus B,FBgn0001281,NM_057236,43568,GO:0005829|GO:0007548|GO:0035971|GO:0101006,38,949.32742104095,599.25
FBgn0002023,506.087447816857,0.258363809774418,0.0890976748153183,2.89978173178991,0.00373422592051004,0.0492257438801236,1,Lim3,Lim3,FBgn0002023,NM_001259156,35184,GO:0000977|GO:0000981|GO:0005634|GO:0006357|GO:0007399|GO:0008045|GO:0010628|GO:0030182,11,3825.22414288617,591.75
FBgn0002579,23814.2453890797,-0.634462114207958,0.181693917561992,-3.49192819837509,0.00047954713800187,0.0128361782016697,-1,RpL36,Ribosomal protein L36,FBgn0002579,NM_001297821,31009,GO:0000228|GO:0002181|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0003735|GO:0005730|GO:0005737|GO:0022625|GO:0022625|GO:0022626|GO:0022626,66,6191.76416113231,871.75
FBgn0002862,213.902036198002,-4.1772177405351,1.09579139588453,-3.81205561224836,0.00013781585800616,0.00559818854670529,-1,Mst87F,Male-specific RNA 87F,FBgn0002862,NM_001300388,41693,GO:0005198|GO:0007283|GO:0036126,70,794.694813139245,680
FBgn0002865,229.650062008697,-3.83802947536088,1.22306394381177,-3.13804482159728,0.00170078867086858,0.0298479838742836,-1,Mst98Ca,Male-specific RNA 98Ca,FBgn0002865,NM_080160,47854,GO:0003674|GO:0007286|GO:0036126,176,1940.98828300487,951
FBgn0002868,20046.5471727125,-1.1615350372531,0.266496079311249,-4.35854456191271,1.30930264977855e-05,0.0010944407871935,-1,MtnA,Metallothionein A,FBgn0002868,NM_001275509,41202,GO:0005575|GO:0010038|GO:0010038|GO:0046872|GO:0055065,31,5891.97022429137,748.25
FBgn0002869,68.9225101279527,-2.01252235062616,0.490717796888984,-4.10118068548766,4.11047433379429e-05,0.00240654126886636,-1,MtnB,Metallothionein B,FBgn0002869,NM_001300496,42424,GO:0005507|GO:0005575|GO:0010038|GO:0010038|GO:0046872|GO:0055065,20,2318.11565601212,622.75
FBgn0002924,268.668468259742,-0.465321973606811,0.15381052996623,-3.0252933509102,0.00248392080265627,0.0389165533339245,-1,ncd,non-claret disjunctional,FBgn0002924,NM_001300663,43517,GO:0000022|GO:0000212|GO:0001578|GO:0003777|GO:0005524|GO:0005634|GO:0005634|GO:0005813|GO:0005815|GO:0005819|GO:0005871|GO:0005874|GO:0007018|GO:0007051|GO:0007052|GO:0007056|GO:0007059|GO:0007100|GO:0007100|GO:0008017|GO:0008569|GO:0016887|GO:0030981|GO:0031534|GO:0032837|GO:0032837|GO:0032888|GO:0042803|GO:0048471|GO:0051028|GO:0051028|GO:0072686|GO:0072687|GO:0090306|GO:0090307|GO:0090307|GO:1901673|GO:1990498,104,162.957370801326,563.25
FBgn0002948,9153.19830977607,-0.462899607584585,0.102884938313577,-4.49919701729072,6.82106201515463e-06,0.000689785858749308,-1,nod,no distributive disjunction,FBgn0002948,NM_001298200,32107,GO:0003777|GO:0003777|GO:0005524|GO:0005871|GO:0005871|GO:0005874|GO:0007018|GO:0007057|GO:0007143|GO:0008017|GO:0016887|GO:0031116|GO:0032837|GO:0045132|GO:0051010|GO:0051296,103,1124.45915346198,777.5
FBgn0002962,27.8196349885365,-1.08237272812443,0.34844816610823,-3.10626610612794,0.00189466129131432,0.0322970353237497,-1,nos,nanos,FBgn0002962,NM_001275794,42297,GO:0003729|GO:0005515|GO:0006378|GO:0007280|GO:0007281|GO:0007283|GO:0007314|GO:0008270|GO:0008354|GO:0008595|GO:0017148|GO:0017148|GO:0017148|GO:0030718|GO:0031594|GO:0035282|GO:0043066|GO:0045495|GO:0045886|GO:0045892|GO:0048471|GO:0048477|GO:0048477|GO:0048813|GO:0071598|GO:0098975|GO:1990124,28,724.722756137946,527.25
FBgn0003044,994.708778929788,0.235125716831894,0.0714219998047661,3.29206291443275,0.000994553600124597,0.0210883278759557,1,Pcl,Polycomblike,FBgn0003044,NM_001274138,37069,GO:0003677|GO:0003677|GO:0003682|GO:0003682|GO:0003700|GO:0005515|GO:0005634|GO:0005634|GO:0005700|GO:0006325|GO:0006325|GO:0006355|GO:0006357|GO:0007419|GO:0009948|GO:0010468|GO:0045892|GO:0050832,19,184.113824283524,308.25
FBgn0031878,80.9644577881317,-2.03774690537234,0.659921096217642,-3.08786446902782,0.00201600390717308,0.0335573701650853,-1,sip2,septin interacting protein 2,FBgn0031878,NM_135246,33979,GO:0000281|GO:0005515|GO:0005874|GO:0008104|GO:0030496|GO:0035371|GO:1990023,19,83.3804907023267,250.5
FBgn0031886,161.189473962554,-1.83250825801592,0.252315867424063,-7.26275472376872,3.79285338109998e-13,2.38471533669943e-10,-1,Nuf2,Nuf2,FBgn0031886,NM_135252,33992,GO:0000776|GO:0005515|GO:0007059|GO:0007080|GO:0031262,50,12991.136954289,851.25
FBgn0031894,232.753515096496,-0.452246853214873,0.137785557691021,-3.28225149858609,0.00102981710578343,0.0215855485434676,-1,CG4496,uncharacterized protein,FBgn0031894,NM_001298778,34000,GO:0000977|GO:0000977|GO:0000981|GO:0000981|GO:0005634|GO:0005634|GO:0006357|GO:0008270|GO:0045944,49,3097.10543975402,789.5
FBgn0031909,504.746518450355,-0.369030506803013,0.110868170234101,-3.32855233403597,0.00087298601701409,0.0192889772026539,-1,CG5181,uncharacterized protein,FBgn0031909,NM_135271,34018,GO:0000724|GO:0003677|GO:0003697|GO:0005634|GO:0005737|GO:0006281|GO:0007093|GO:0010212|GO:0070876,8,23.3120083099723,123.25
FBgn0031914,7041.40874581583,-0.377671856920489,0.0901356534851929,-4.19003848441096,2.78907146905202e-05,0.00181679110423249,-1,CG5973,uncharacterized protein,FBgn0031914,NM_001169430,34023,GO:0005575|GO:1902936,167,277.715749049162,693.25
