regulatoryGene,targetGene,cor,p.adj
FBgn0046698,FBgn0266873,1,2.2250738585072e-308
FBgn0039187,FBgn0263334,0.895988090621197,0.00259824229023354
FBgn0082945,FBgn0035787,0.753147776568475,0.0309869621379417
FBgn0036799,FBgn0265450,0.826242084771104,0.0114654138926125
FBgn0261706,FBgn0267618,0.879143118349468,0.00402285005898041
FBgn0262968,FBgn0034825,0.86988324577685,0.00498385285554424
FBgn0038638,FBgn0038469,0.886347265274187,0.00336438709717951
FBgn0038851,FBgn0029647,0.815975868939188,0.013508723285079
FBgn0052643,FBgn0037038,0.837923773348049,0.00939193675333926
FBgn0031414,FBgn0041238,0.77970608198413,0.0225055711004722
FBgn0265799,FBgn0266773,0.777222787664709,0.0232283560551577
FBgn0265625,FBgn0263627,0.80836604623533,0.0151619600118417
FBgn0265413,FBgn0003411,0.854981948618607,0.00681920306168825
FBgn0267096,FBgn0003411,0.820414786303978,0.0125992652820731
FBgn0030065,FBgn0266957,0.754745152014433,0.0304291334278873
FBgn0052588,FBgn0265690,0.899259997578141,0.00236669078856709
FBgn0262482,FBgn0083057,0.834999818371592,0.00988645433626558
FBgn0264838,FBgn0037975,0.795634226678813,0.0182015628408148
FBgn0260401,FBgn0028910,0.862828919529619,0.00580688478751853
FBgn0025111,FBgn0034272,0.748862194669535,0.0325144296386708
FBgn0037456,FBgn0085461,0.911445997544281,0.00162280027180908
FBgn0030314,FBgn0086029,0.838125901321282,0.00935834541314251
FBgn0032818,FBgn0259922,0.79996080439233,0.0171295261919324
FBgn0267613,FBgn0085570,-0.718305398896734,0.0447412825216905
FBgn0046253,FBgn0031517,0.813033390415925,0.0141337554432105
FBgn0263483,FBgn0266964,0.860209024635784,0.00613332962269799
FBgn0265270,FBgn0028844,0.936818897981127,0.000601023610667457
FBgn0084008,FBgn0265812,0.747857603949033,0.0328790257777075
FBgn0034029,FBgn0263746,0.882809934225219,0.00367822396276574
FBgn0261059,FBgn0051902,0.897952769730501,0.00245752478251639
FBgn0015379,FBgn0267581,0.777897582610892,0.0230305466472243
FBgn0260756,FBgn0038458,0.936297162432295,0.000615789791368476
FBgn0264875,FBgn0261996,0.775333056873831,0.0237879101233029
FBgn0039331,FBgn0051960,0.801538852835312,0.0167486120753726
FBgn0029825,FBgn0030224,0.799500136616934,0.0172417367980975
FBgn0266900,FBgn0086041,0.92109049064785,0.00115681665075575
FBgn0053138,FBgn0033322,0.842582438151501,0.00863701311418284
FBgn0265316,FBgn0267916,0.883640562952134,0.00360290366258522
FBgn0263466,FBgn0039441,0.883489391341746,0.00361653693260662
FBgn0265894,FBgn0032491,0.756701857130142,0.0297542895146906
FBgn0263250,FBgn0267274,0.764531983673585,0.027146304611935
FBgn0267337,FBgn0266957,0.738166668575374,0.0365250139167651
FBgn0053139,FBgn0031031,-0.841274824578648,0.00884485561589424
FBgn0259710,FBgn0261994,0.872655695732488,0.00468219613278799
FBgn0260793,FBgn0039034,0.831461998061844,0.0105064847698508
FBgn0266831,FBgn0265870,0.854016289614535,0.00695103197678458
FBgn0031661,FBgn0267140,0.759548688356467,0.0287890258431995
FBgn0031276,FBgn0032563,0.883036653057919,0.00365756563231566
FBgn0267912,FBgn0052263,0.809094904296358,0.0149983974846677
FBgn0052260,FBgn0263496,0.739491161991703,0.036012842472309
FBgn0028903,FBgn0030578,0.901240484958847,0.00223326801564135
FBgn0265187,FBgn0051735,0.752254884846183,0.0313014904001406
FBgn0085239,FBgn0036426,0.898213824103385,0.00243920780978919
FBgn0263617,FBgn0266824,0.936542490050648,0.000608817257291464
FBgn0041164,FBgn0264480,0.86503241708448,0.00554111804905742
FBgn0038238,FBgn0261452,0.886641064396778,0.00333912907960986
FBgn0035279,FBgn0050206,0.908797710326511,0.00176916023467583
FBgn0000416,FBgn0264870,0.764267842956406,0.0272318864469228
FBgn0032663,FBgn0038151,0.822972099326223,0.0120933532799351
FBgn0039807,FBgn0034206,0.804724085039872,0.0159960276837734
FBgn0036927,FBgn0025378,0.942746795297219,0.000449264064865481
FBgn0052207,FBgn0278600,0.957452413443954,0.000186467017787855
FBgn0041111,FBgn0266942,0.76695142697218,0.026370123795344
FBgn0039676,FBgn0267158,0.885908062161466,0.00340237503544891
FBgn0261571,FBgn0083035,0.943172111380207,0.000439468946499375
FBgn0033740,FBgn0036112,0.801052785534251,0.0168653687974136
FBgn0265878,FBgn0041235,0.82210503458302,0.0122634182072797
FBgn0010391,FBgn0039435,0.945500795019392,0.000388318139766174
FBgn0035287,FBgn0267420,0.772230067919451,0.0247246979053235
FBgn0267121,FBgn0265582,0.875023421393582,0.00443408101256508
FBgn0039070,FBgn0020376,0.736680935473689,0.0371047960143042
FBgn0040730,FBgn0020376,0.929464454771701,0.000831574658295584
FBgn0031596,FBgn0020376,0.923996788191388,0.00103596550940177
FBgn0030370,FBgn0037428,0.906524085433439,0.00190144550292712
FBgn0031872,FBgn0053830,0.858659368384312,0.00633182972028309
FBgn0261830,FBgn0050395,0.803744400444144,0.0162251922011243
FBgn0036173,FBgn0052213,0.708363333910201,0.0492383458262986
FBgn0085210,FBgn0039577,0.719103038533154,0.0443917103673501
FBgn0029728,FBgn0030982,0.800912625181498,0.0168991307212265
FBgn0035443,FBgn0036459,0.70745076778825,0.0496641759162023
FBgn0033705,FBgn0051333,-0.799541617205419,0.0172316140537462
FBgn0039269,FBgn0267113,0.783481908080717,0.0214336432339571
FBgn0037140,FBgn0030016,0.918882334549174,0.00125453538991531
FBgn0036831,FBgn0038125,0.894804321823249,0.00268549253865603
FBgn0030925,FBgn0028520,0.77367786648546,0.0242848192271795
FBgn0032243,FBgn0083025,0.851272030001345,0.0073345217914849
FBgn0032779,FBgn0037101,0.858692182264993,0.00632758450842715
FBgn0053191,FBgn0262612,0.882137093908182,0.00373997488159894
FBgn0039809,FBgn0267196,0.859102525405507,0.00627465110724603
FBgn0262904,FBgn0040356,0.728195528719143,0.0405234279957158
FBgn0263596,FBgn0034104,0.854421362310299,0.00689553628176121
FBgn0035760,FBgn0264487,0.753409627462643,0.0308950928080076
FBgn0031233,FBgn0051788,0.739227127740904,0.0361145902819695
FBgn0044511,FBgn0265986,0.744971358272146,0.0339404284531589
FBgn0035358,FBgn0053824,0.751659392820372,0.0315123424054061
FBgn0037166,FBgn0054038,-0.750699555496866,0.0318540328803096
FBgn0038601,FBgn0266260,0.753749287394389,0.0307761740570756
FBgn0261501,FBgn0086029,0.768299904750277,0.025943541742952
FBgn0036016,FBgn0036112,0.821746033961411,0.0123342716747191
FBgn0036948,FBgn0036592,0.708890492923565,0.0489933626255243
FBgn0026777,FBgn0040294,0.800842158075554,0.0169161208686514
FBgn0038197,FBgn0052986,0.753048783085256,0.0310217372580825
FBgn0038158,FBgn0036873,0.990848166087883,1.90317476971568e-06
FBgn0036397,FBgn0267191,0.760448481860254,0.028488004972536
FBgn0028847,FBgn0031444,0.796080587687214,0.0180890768152648
FBgn0038114,FBgn0265700,0.833774188456113,0.0100985504287849
FBgn0262856,FBgn0028910,0.71874711657665,0.0445474912527757
FBgn0028506,FBgn0265877,0.879639553285547,0.00397502499905993
FBgn0050039,FBgn0261846,0.790208111437348,0.0196040464182583
FBgn0085357,FBgn0028844,0.857835497490977,0.00643901378842248
FBgn0021796,FBgn0266957,0.788151136199103,0.0201527847012977
FBgn0040104,FBgn0267247,0.810598134149138,0.0146645715657892
FBgn0040634,FBgn0267618,0.738755323366908,0.0362968405942219
FBgn0039464,FBgn0035551,0.716047618465829,0.0457397746870329
FBgn0267763,FBgn0267307,0.831545938471604,0.0104914959498196
FBgn0002791,FBgn0265374,0.897875666947229,0.00246295172251038
FBgn0264329,FBgn0265374,0.838932385115873,0.00922507711674207
FBgn0030121,FBgn0265374,0.924661708175409,0.00100952998826093
FBgn0261241,FBgn0267269,0.710212033380329,0.0483824413677166
FBgn0264491,FBgn0040967,0.766826382320818,0.0264098988490226
FBgn0028986,FBgn0085457,0.817638121342804,0.0131634719161623
