gene,degree,betweenness,rank
FBgn0046698,2,1,58.5
FBgn0038158,1,0,28
FBgn0032490,1,0,28
FBgn0010097,1,0,28
FBgn0265255,1,0,28
FBgn0265728,1,0,28
FBgn0036712,1,0,28
FBgn0266955,1,0,28
FBgn0265722,1,0,28
FBgn0265683,1,0,28
FBgn0267756,1,0,28
FBgn0260955,1,0,28
FBgn0037424,1,0,28
FBgn0265608,1,0,28
FBgn0003140,1,0,28
FBgn0029700,1,0,28
FBgn0033591,1,0,28
FBgn0028838,1,0,28
FBgn0036871,1,0,28
FBgn0040362,2,1,58.5
FBgn0267782,1,0,28
FBgn0034427,1,0,28
FBgn0063261,1,0,28
FBgn0266067,1,0,28
FBgn0036490,2,0,43.25
FBgn0053908,2,0,43.25
FBgn0034318,1,0,28
FBgn0260996,2,1,58.5
FBgn0039576,1,0,28
FBgn0040814,1,0,28
FBgn0034296,1,0,28
FBgn0030563,1,0,28
FBgn0266873,1,0,28
FBgn0036873,2,1,58.5
FBgn0004183,1,0,28
FBgn0265307,1,0,28
FBgn0052286,1,0,28
FBgn0266226,1,0,28
FBgn0265766,1,0,28
FBgn0266398,1,0,28
FBgn0033589,1,0,28
FBgn0264550,1,0,28
FBgn0085318,1,0,28
FBgn0038458,1,0,28
FBgn0266159,1,0,28
FBgn0038012,1,0,28
FBgn0053244,1,0,28
FBgn0264570,1,0,28
FBgn0028950,1,0,28
FBgn0036161,1,0,28
FBgn0263627,1,0,28
FBgn0262480,1,0,28
FBgn0082990,1,0,28
FBgn0038124,2,1,58.5
FBgn0029965,1,0,28
FBgn0266728,1,0,28
FBgn0052054,1,0,28
FBgn0085462,1,0,28
FBgn0038209,1,0,28
FBgn0262025,1,0,28
FBgn0085303,1,0,28
