regulatoryGene,targetGene,cor,p.adj
FBgn0046698,FBgn0266873,1,2.2250738585072e-308
FBgn0052207,FBgn0278600,0.957452413443954,0.000186467017787855
FBgn0038158,FBgn0036873,0.990848166087883,1.90317476971568e-06
FBgn0051821,FBgn0026136,0.954005625147263,0.00023493680444904
FBgn0032490,FBgn0004183,0.990677167570814,2.01160190400399e-06
FBgn0262547,FBgn0036459,0.957279166518276,0.000188729201037238
FBgn0010097,FBgn0265307,1,2.2250738585072e-308
FBgn0265255,FBgn0052286,1,2.2250738585072e-308
FBgn0033541,FBgn0001313,0.966374382517132,9.26687554337658e-05
FBgn0086663,FBgn0051446,0.952526754999674,0.000258044112167209
FBgn0263026,FBgn0033324,0.983695300166022,1.07041563785659e-05
FBgn0265728,FBgn0266226,1,2.2250738585072e-308
FBgn0036712,FBgn0265766,1,2.2250738585072e-308
FBgn0266955,FBgn0266398,1,2.2250738585072e-308
FBgn0265722,FBgn0033589,0.999584208860941,1.79651255423981e-10
FBgn0262974,FBgn0033296,0.98647008096353,6.12926163597086e-06
FBgn0085357,FBgn0260430,0.966300307382055,9.32772919949431e-05
FBgn0045497,FBgn0052320,0.961024430691012,0.00014372586661871
FBgn0046698,FBgn0264550,0.999762703270347,3.33993466878718e-11
FBgn0265683,FBgn0085318,0.993921351268283,5.58957900933443e-07
FBgn0267756,FBgn0038458,1,2.2250738585072e-308
FBgn0260955,FBgn0266159,1,2.2250738585072e-308
FBgn0035730,FBgn0265822,0.950780442640794,0.000287198205743677
FBgn0037424,FBgn0038012,1,2.2250738585072e-308
FBgn0265608,FBgn0053244,1,2.2250738585072e-308
FBgn0264474,FBgn0265870,0.984923161793991,8.47124011554728e-06
FBgn0035068,FBgn0262822,0.961633925607446,0.000137151598272307
FBgn0266565,FBgn0036426,0.97842753295661,2.46937017693959e-05
FBgn0261699,FBgn0029658,0.966915803324857,8.8300414141529e-05
FBgn0003140,FBgn0264570,0.996150295663707,1.42222190368999e-07
FBgn0267121,FBgn0020376,0.983433021050983,1.12268535813009e-05
FBgn0261993,FBgn0053830,0.953356138768824,0.000244909339704165
FBgn0029700,FBgn0028950,0.996177980198063,1.39178791824247e-07
FBgn0033591,FBgn0040362,0.996517095318873,1.0534880872384e-07
FBgn0013708,FBgn0028520,0.955898760169949,0.000207403361929879
FBgn0000360,FBgn0051446,0.960695187523507,0.000147362163803503
FBgn0028838,FBgn0036161,0.996150295663707,1.42222190368999e-07
FBgn0035428,FBgn0041238,0.970560883757759,6.2384351562689e-05
FBgn0265372,FBgn0053824,0.988306673693909,3.96221138668588e-06
FBgn0036871,FBgn0036873,0.997269836464173,5.07710678712611e-08
FBgn0040362,FBgn0263627,0.999812401559934,1.65031394817465e-11
FBgn0039742,FBgn0003377,0.98127195363576,1.6191878924664e-05
